ST_CASE,YEAR,STATE,COUNTY,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_WEATHER,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,BIA,SPJ_INDIAN,INDIAN_RES
10154,2019,1,129,1,1,4,1,2,4,2,5,2,1,2,2,1,13,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10156,2019,1,7,1,1,4,2,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
10157,2019,1,119,1,1,4,1,2,4,2,4,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
10158,2019,1,89,1,1,4,2,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10159,2019,1,73,1,1,4,1,2,1,2,4,2,2,1,1,2,1,2,2,2,1,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10160,2019,1,121,1,1,4,2,2,4,2,4,2,1,3,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
10161,2019,1,77,1,1,4,1,2,4,2,5,2,1,1,1,1,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,1,0,0,0
10162,2019,1,101,1,1,4,2,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10163,2019,1,47,1,1,4,1,2,1,1,3,1,4,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10164,2019,1,13,1,1,4,1,2,4,2,6,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10165,2019,1,3,1,1,4,1,2,4,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10166,2019,1,3,2,1,4,1,2,1,2,5,2,3,1,2,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10168,2019,1,49,1,1,4,2,2,1,2,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10169,2019,1,109,1,1,4,1,2,4,1,6,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
10170,2019,1,43,1,1,4,1,2,4,2,3,2,1,1,2,1,13,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10171,2019,1,69,1,1,4,2,2,1,1,3,1,4,2,2,2,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10172,2019,1,71,1,1,4,1,2,4,2,5,2,1,1,1,1,13,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,0,0,0
10173,2019,1,89,1,1,4,2,2,4,1,5,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
10174,2019,1,73,1,1,4,2,2,1,1,3,1,4,2,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10175,2019,1,95,1,1,4,1,2,4,2,6,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
10176,2019,1,69,1,1,4,2,2,3,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10177,2019,1,43,1,1,4,2,2,4,2,3,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10178,2019,1,73,1,1,4,2,2,1,1,4,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10179,2019,1,13,1,1,4,1,2,4,2,6,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10180,2019,1,3,1,1,4,2,2,4,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10181,2019,1,25,1,1,4,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
10182,2019,1,125,1,1,4,2,2,1,1,3,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
10183,2019,1,73,1,1,4,2,2,3,2,4,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10184,2019,1,121,1,1,4,2,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10185,2019,1,89,1,1,4,2,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10186,2019,1,59,1,1,4,2,2,4,2,6,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10187,2019,1,47,1,1,4,1,2,4,2,5,2,1,2,2,1,13,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10188,2019,1,73,2,1,4,2,1,1,2,1,2,5,1,2,3,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
10189,2019,1,43,1,1,4,1,1,1,2,1,2,2,2,2,3,2,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
10190,2019,1,17,1,1,4,1,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10191,2019,1,3,1,1,4,2,1,1,2,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0
10192,2019,1,93,1,1,4,1,1,1,2,1,2,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,0,0,0
10193,2019,1,17,1,1,4,2,1,4,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10195,2019,1,115,1,1,4,1,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10196,2019,1,103,1,1,4,1,1,1,2,1,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10197,2019,1,103,1,1,4,2,2,1,2,3,3,4,1,1,2,13,1,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10198,2019,1,73,1,1,4,2,2,1,2,4,2,1,2,2,2,13,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10199,2019,1,59,1,1,4,1,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
10200,2019,1,97,1,1,4,1,2,1,2,5,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10201,2019,1,91,1,1,4,1,2,4,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10202,2019,1,79,1,1,4,1,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10203,2019,1,25,1,1,4,1,2,4,2,5,2,1,2,2,1,13,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10204,2019,1,9,1,1,4,1,2,1,2,6,2,1,1,1,2,13,2,1,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
10205,2019,1,39,1,1,4,1,2,1,1,5,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10206,2019,1,51,1,1,4,1,2,4,2,5,2,1,1,2,2,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10207,2019,1,41,1,1,4,1,2,1,2,3,2,3,2,2,2,13,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,1,2,0,0,0
10208,2019,1,15,1,1,4,1,2,4,2,5,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10209,2019,1,15,1,1,4,1,2,1,2,6,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10210,2019,1,97,1,1,4,1,2,1,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,0,0,0
10211,2019,1,117,1,1,4,1,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10212,2019,1,73,1,1,4,1,2,4,2,5,2,1,1,1,1,1,2,2,1,2,2,2,2,1,1,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
10213,2019,1,63,1,1,4,1,2,1,2,6,3,3,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10214,2019,1,9,1,1,4,1,2,4,2,3,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,0,0,0
10215,2019,1,83,1,1,4,2,2,1,1,3,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10216,2019,1,71,1,1,4,2,2,1,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10217,2019,1,97,1,1,4,2,2,1,2,6,2,1,2,1,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
10218,2019,1,71,1,1,4,2,2,1,1,3,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10219,2019,1,89,1,1,4,2,2,1,2,5,3,4,1,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10220,2019,1,103,1,1,4,1,2,1,2,5,2,3,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10221,2019,1,31,1,1,4,1,2,1,1,4,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
10222,2019,1,15,1,1,4,1,2,4,2,5,2,1,2,2,1,13,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10223,2019,1,89,1,1,4,2,2,1,1,4,1,4,2,2,2,13,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,0,0,0
10224,2019,1,75,1,1,4,1,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10225,2019,1,131,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10226,2019,1,71,1,1,4,2,2,4,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10227,2019,1,51,1,1,4,2,2,4,2,4,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10228,2019,1,97,1,1,4,2,2,4,2,4,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10229,2019,1,1,1,1,4,1,2,1,2,6,2,3,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10230,2019,1,67,1,1,4,2,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
10231,2019,1,39,1,1,4,1,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10232,2019,1,97,1,1,4,1,2,4,2,4,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10233,2019,1,79,1,1,4,1,2,1,1,3,1,4,1,1,2,13,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
10234,2019,1,133,1,1,4,1,2,1,2,5,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
10235,2019,1,117,1,1,4,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10236,2019,1,5,1,1,4,1,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10237,2019,1,51,1,1,4,2,2,1,2,4,3,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,1,1,2,2,2,2,0,0,0
10238,2019,1,125,1,1,4,2,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10239,2019,1,127,1,1,4,1,2,4,2,5,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10240,2019,1,49,1,1,4,1,2,1,2,4,2,4,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10241,2019,1,107,1,1,4,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10242,2019,1,31,1,1,4,2,2,1,1,3,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
10243,2019,1,27,1,1,4,1,2,4,2,6,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10244,2019,1,121,1,1,4,1,2,4,2,3,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10245,2019,1,73,1,1,4,2,2,1,2,3,3,4,1,1,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10246,2019,1,97,1,1,4,2,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10247,2019,1,103,1,1,4,2,2,1,2,6,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10248,2019,1,83,1,1,4,2,2,1,2,4,2,1,1,1,1,13,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
10249,2019,1,83,1,1,4,2,2,1,2,5,3,1,1,1,1,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10250,2019,1,3,1,1,4,2,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10251,2019,1,125,1,1,4,2,2,1,2,4,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10252,2019,1,3,1,1,4,1,2,1,2,5,2,3,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10253,2019,1,97,2,1,4,1,2,4,2,3,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10254,2019,1,49,1,1,4,1,2,1,2,4,2,4,2,1,3,13,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10255,2019,1,19,1,1,4,1,2,1,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
10256,2019,1,103,1,1,4,1,2,4,2,6,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
10257,2019,1,97,1,1,4,1,1,1,2,1,2,1,2,1,2,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10258,2019,1,3,5,1,4,1,1,1,2,1,2,3,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10259,2019,1,89,1,1,4,2,1,1,2,1,2,4,2,2,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
10260,2019,1,97,2,1,4,2,1,1,2,1,2,3,2,2,2,13,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
10261,2019,1,9,1,1,4,1,2,4,2,3,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10262,2019,1,55,1,1,4,2,2,1,2,3,2,5,1,1,2,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10263,2019,1,73,1,1,4,2,2,1,1,3,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10264,2019,1,97,1,1,4,2,2,1,2,4,2,1,1,1,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10265,2019,1,55,1,1,4,2,2,1,1,3,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10266,2019,1,89,1,1,4,2,2,1,2,5,2,3,1,1,2,13,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
10267,2019,1,5,1,1,4,2,2,1,1,3,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10268,2019,1,101,1,1,4,2,2,1,1,3,1,4,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10269,2019,1,95,2,1,4,2,2,1,2,3,2,3,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10270,2019,1,125,1,1,4,1,1,1,1,1,1,4,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10271,2019,1,87,1,1,4,1,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10272,2019,1,73,1,1,4,2,1,4,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
10273,2019,1,97,2,1,4,1,1,3,2,1,2,1,2,2,1,13,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10274,2019,1,101,1,1,4,1,1,1,2,1,2,3,2,2,3,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10275,2019,1,63,1,1,4,1,1,4,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,0,0,0
10276,2019,1,49,1,1,4,1,1,4,2,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10277,2019,1,87,1,1,4,1,1,4,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10278,2019,1,73,1,1,4,1,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10279,2019,1,13,1,1,4,1,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,0,0,0
10280,2019,1,97,1,1,4,2,1,1,2,1,2,5,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10281,2019,1,1,1,1,4,1,1,3,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10282,2019,1,63,2,1,4,1,1,3,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10283,2019,1,11,1,1,4,2,2,1,1,6,1,4,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,0,0,0
10284,2019,1,73,1,1,4,2,2,1,1,3,1,4,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10285,2019,1,73,2,1,4,2,2,4,1,5,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
10286,2019,1,89,1,1,4,2,2,1,1,6,1,3,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10287,2019,1,109,1,1,4,2,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
10288,2019,1,97,1,1,4,2,2,1,2,6,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10289,2019,1,37,1,1,4,1,2,4,2,4,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,0,0,0
10290,2019,1,81,1,1,4,1,2,1,2,6,2,1,2,2,1,13,2,2,1,2,2,2,2,1,1,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
10291,2019,1,121,1,1,4,1,2,4,2,6,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,0,0,0
10292,2019,1,69,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10293,2019,1,1,2,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10294,2019,1,47,1,1,4,1,2,1,2,5,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10295,2019,1,101,1,1,4,1,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10296,2019,1,9,1,1,4,1,2,4,2,5,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10297,2019,1,55,1,1,4,2,2,1,1,3,1,4,2,2,3,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2,2,2,0,0,0
10298,2019,1,53,1,1,4,2,2,1,1,3,1,4,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10299,2019,1,117,1,1,4,1,2,1,1,3,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10300,2019,1,97,1,1,4,1,2,1,2,5,2,3,1,1,2,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10301,2019,1,1,1,1,4,2,2,2,2,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,0,0,0
10302,2019,1,77,1,1,4,1,2,1,2,6,2,1,1,1,3,1,2,1,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10303,2019,1,73,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10304,2019,1,131,1,1,4,1,2,4,2,4,2,1,2,2,1,13,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10305,2019,1,131,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10306,2019,1,81,1,1,4,1,1,3,2,1,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10307,2019,1,111,1,1,4,2,2,1,2,3,3,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10308,2019,1,115,1,1,4,2,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10309,2019,1,89,1,1,4,1,2,1,2,4,2,5,2,2,3,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
10310,2019,1,97,1,1,4,2,2,1,2,6,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10311,2019,1,81,1,1,4,1,2,4,2,6,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,1,2,0,0,0
10312,2019,1,15,1,1,4,2,2,4,2,5,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10313,2019,1,89,2,1,4,1,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,1,2,0,0,0
10314,2019,1,69,1,1,4,2,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10315,2019,1,57,1,1,4,1,2,1,2,5,3,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
