ST_CASE,YEAR,STATE,COUNTY,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_WEATHER,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,BIA,SPJ_INDIAN,INDIAN_RES
10159,2018,1,21,1,1,4,1,2,1,1,4,1,3,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,0,0,0
10160,2018,1,115,1,1,4,2,2,1,2,5,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10161,2018,1,101,1,1,4,2,2,1,1,4,1,7,1,2,2,13,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10162,2018,1,73,1,1,4,2,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10163,2018,1,99,1,1,4,2,2,4,2,3,2,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10164,2018,1,43,2,1,4,1,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10165,2018,1,117,1,1,4,2,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10166,2018,1,3,1,1,4,2,2,4,2,5,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10167,2018,1,127,1,1,4,1,2,4,2,4,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10168,2018,1,33,1,1,4,1,2,1,1,3,1,1,2,2,1,13,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0
10169,2018,1,111,1,1,4,1,2,1,1,4,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0
10170,2018,1,87,1,1,4,1,2,4,2,5,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10171,2018,1,113,1,1,4,1,2,4,2,3,2,1,1,2,1,13,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,1,0,0,0
10172,2018,1,83,1,1,4,2,2,4,2,3,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10173,2018,1,83,1,1,4,1,2,1,1,4,1,4,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10174,2018,1,9,1,1,4,2,2,4,2,4,2,1,1,2,1,13,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0
10175,2018,1,125,1,1,4,1,2,4,2,5,2,1,1,1,1,13,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10176,2018,1,83,1,1,4,2,2,4,2,3,2,1,1,1,1,13,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10177,2018,1,29,1,1,4,1,2,4,2,5,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10178,2018,1,9,1,1,4,1,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10179,2018,1,33,1,1,4,2,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10180,2018,1,11,1,1,4,1,2,4,2,5,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10181,2018,1,55,1,1,4,1,2,4,2,5,2,1,1,1,1,13,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10182,2018,1,101,3,1,4,2,2,1,1,4,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2,0,0,0
10183,2018,1,3,1,1,4,2,2,2,2,4,2,1,1,2,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,0,0,0
10184,2018,1,25,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10185,2018,1,101,1,1,4,1,2,1,1,3,1,1,2,1,2,13,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,1,0,0,0
10186,2018,1,89,1,1,4,2,2,1,1,4,1,1,1,1,2,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10187,2018,1,97,2,1,4,2,2,1,2,4,2,3,2,1,2,13,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,2,0,0,0
10188,2018,1,31,1,1,4,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10189,2018,1,77,1,1,4,1,2,4,2,3,2,1,2,1,1,13,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10190,2018,1,69,1,1,4,1,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,1,1,2,2,2,2,0,0,0
10191,2018,1,15,1,1,4,2,2,4,2,6,2,1,2,1,1,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10192,2018,1,73,1,1,4,2,2,1,2,3,3,4,1,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10193,2018,1,127,1,1,4,1,2,4,2,6,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
10194,2018,1,121,1,1,4,2,2,1,1,3,1,5,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10195,2018,1,101,1,1,4,2,2,1,1,4,1,4,2,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10196,2018,1,73,1,1,4,2,2,4,2,4,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
10197,2018,1,73,1,1,4,2,2,4,1,6,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10198,2018,1,79,1,1,4,1,2,1,2,5,3,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10199,2018,1,123,1,1,4,1,2,4,2,6,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10200,2018,1,37,1,1,4,1,2,1,2,3,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10201,2018,1,21,1,1,4,2,1,4,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10202,2018,1,115,1,1,4,1,1,1,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10203,2018,1,29,2,1,4,1,1,1,2,1,2,4,2,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
10204,2018,1,73,1,1,4,2,1,4,2,1,2,1,2,2,1,13,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,1,0,0,0
10205,2018,1,3,1,1,4,2,1,1,2,1,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
10206,2018,1,97,2,1,4,2,1,4,2,1,2,1,2,2,1,13,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10207,2018,1,35,1,1,4,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10208,2018,1,21,1,1,4,2,1,3,2,1,3,1,1,1,1,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10209,2018,1,115,1,1,4,2,1,1,2,1,2,2,2,2,2,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10210,2018,1,115,1,1,4,2,2,1,2,5,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10211,2018,1,55,1,1,4,1,2,1,2,6,2,3,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10212,2018,1,13,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10213,2018,1,73,1,1,4,2,2,1,1,5,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
10214,2018,1,97,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,0,0,0
10215,2018,1,89,2,1,4,2,2,1,2,4,3,1,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10216,2018,1,125,1,1,4,1,2,1,2,5,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10217,2018,1,127,1,1,4,2,2,1,1,4,1,4,2,1,2,13,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10218,2018,1,9,2,1,4,1,2,4,2,5,2,1,1,1,1,13,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10219,2018,1,1,1,1,4,1,2,4,2,6,2,1,2,2,1,13,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10220,2018,1,5,1,1,4,1,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
10221,2018,1,9,1,1,4,1,2,4,2,3,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
10222,2018,1,131,1,1,4,1,2,1,2,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10223,2018,1,55,1,1,4,1,2,1,2,4,2,3,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10224,2018,1,61,1,1,4,1,2,1,2,5,3,5,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10225,2018,1,73,1,1,4,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
10226,2018,1,1,1,1,4,1,2,4,2,5,2,1,1,1,1,13,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10227,2018,1,97,1,1,4,2,2,1,2,3,2,1,1,1,2,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10228,2018,1,9,1,1,4,1,2,4,2,5,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10229,2018,1,27,2,1,4,1,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10230,2018,1,83,1,1,4,1,2,1,2,3,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
10231,2018,1,115,1,1,4,1,2,4,2,4,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10232,2018,1,89,1,1,4,2,2,1,2,3,2,3,2,2,3,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
10233,2018,1,111,1,1,4,1,2,4,2,5,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10234,2018,1,53,1,1,4,2,2,3,2,4,2,1,1,2,1,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10235,2018,1,9,1,1,4,1,2,4,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10236,2018,1,67,1,1,4,1,2,4,2,6,2,1,2,2,1,13,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10237,2018,1,41,1,1,4,1,2,1,2,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10238,2018,1,41,1,1,4,1,2,4,2,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10239,2018,1,69,1,1,4,1,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10240,2018,1,65,1,1,4,1,2,2,2,5,2,3,1,1,2,13,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,1,2,2,2,0,0,0
10241,2018,1,21,1,1,4,1,2,4,2,4,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10242,2018,1,89,1,1,4,1,2,1,2,3,3,4,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10243,2018,1,77,1,1,4,2,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10244,2018,1,49,1,1,4,1,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,0,0,0
10245,2018,1,33,1,1,4,1,2,3,2,3,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10246,2018,1,43,1,1,4,1,2,1,2,3,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10247,2018,1,129,1,1,4,1,2,1,2,4,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10248,2018,1,123,2,1,4,1,2,1,1,3,1,4,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10249,2018,1,73,3,1,4,2,2,4,1,4,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,0,0,0
10250,2018,1,13,1,1,4,2,2,1,1,4,1,4,1,1,2,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,1,2,0,0,0
10251,2018,1,25,1,1,4,1,2,1,2,3,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,1,2,0,0,0
10252,2018,1,99,1,1,4,1,2,1,1,6,1,4,1,1,3,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
10253,2018,1,107,1,1,4,1,2,1,2,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10254,2018,1,21,1,1,4,1,2,4,2,6,2,1,1,1,1,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10255,2018,1,75,1,1,4,1,2,4,2,5,2,1,1,1,1,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10256,2018,1,25,2,1,4,1,2,1,2,3,2,3,2,1,3,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10257,2018,1,59,1,1,4,1,2,1,2,5,2,1,2,2,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
10258,2018,1,117,1,1,4,2,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,2,2,2,0,0,0
10259,2018,1,49,1,1,4,1,2,4,1,6,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
10260,2018,1,85,1,1,4,1,2,1,2,3,3,4,2,2,2,13,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10261,2018,1,91,1,1,4,1,2,4,2,6,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
10262,2018,1,73,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10263,2018,1,115,1,1,4,1,2,1,1,5,1,4,1,1,2,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10264,2018,1,117,1,1,4,1,2,1,2,3,2,3,1,1,3,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10265,2018,1,39,1,1,4,1,2,4,2,5,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10266,2018,1,113,1,1,4,2,2,4,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10267,2018,1,9,1,1,4,2,2,1,1,3,1,4,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10268,2018,1,127,1,1,4,1,1,1,2,1,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0
10269,2018,1,63,1,1,4,1,1,4,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10270,2018,1,95,1,1,4,2,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10271,2018,1,97,1,1,4,2,2,1,1,4,1,5,1,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
10272,2018,1,89,1,1,4,2,2,4,2,4,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10273,2018,1,97,1,1,4,1,2,1,1,3,1,4,1,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10274,2018,1,55,1,1,4,1,2,4,2,6,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10275,2018,1,57,1,1,4,1,2,1,1,5,1,4,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
10276,2018,1,77,1,1,4,2,2,1,1,3,1,4,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10277,2018,1,77,1,1,4,1,2,1,2,5,3,4,1,1,2,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2,0,0,0
10278,2018,1,89,1,1,4,2,2,1,2,3,2,1,2,1,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10279,2018,1,97,1,1,4,2,2,1,2,4,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10280,2018,1,73,1,1,4,2,1,1,2,1,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10281,2018,1,97,1,1,4,2,1,4,2,1,3,1,1,1,1,13,1,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10282,2018,1,115,1,1,4,1,1,4,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10283,2018,1,13,1,1,4,1,2,4,2,5,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10284,2018,1,63,1,1,4,1,2,1,2,5,2,3,1,2,2,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
10285,2018,1,89,1,1,4,2,2,1,2,5,2,1,1,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10286,2018,1,53,1,1,4,2,2,1,2,4,2,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,1,2,0,0,0
10287,2018,1,11,1,1,4,1,2,4,2,4,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10288,2018,1,125,1,1,4,2,2,4,1,4,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10289,2018,1,97,1,1,4,2,2,4,2,4,2,1,2,1,1,13,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
10290,2018,1,95,1,1,4,2,2,4,2,3,2,1,1,2,1,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10291,2018,1,95,1,1,4,1,2,1,1,6,1,4,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,1,2,0,0,0
10292,2018,1,49,1,1,4,1,2,1,1,4,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10293,2018,1,73,1,1,4,2,2,1,1,3,1,2,1,1,3,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10294,2018,1,99,1,1,4,1,2,4,2,5,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10295,2018,1,101,1,1,4,2,2,1,1,4,1,4,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10296,2018,1,121,1,1,4,1,2,1,2,5,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0
10297,2018,1,107,1,1,4,1,2,1,1,4,1,4,1,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
10298,2018,1,101,1,1,4,1,2,4,2,4,2,1,1,1,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,0,0,0
10299,2018,1,125,3,1,4,1,2,1,2,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10300,2018,1,103,1,1,4,2,1,1,2,1,2,2,1,1,2,13,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10301,2018,1,9,1,1,4,1,1,4,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10302,2018,1,125,1,1,4,1,1,1,2,1,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10303,2018,1,127,1,1,4,1,1,4,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10304,2018,1,3,1,1,4,1,1,4,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10305,2018,1,53,1,1,4,1,1,4,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10306,2018,1,43,1,1,4,1,1,3,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10307,2018,1,39,1,1,4,1,2,1,2,4,3,4,1,1,2,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
10308,2018,1,77,3,1,4,1,2,1,2,5,2,1,2,1,1,13,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,0,0,0
10309,2018,1,91,2,1,4,1,2,1,1,3,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
10312,2018,1,97,1,1,4,2,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10313,2018,1,121,1,1,4,2,2,1,2,6,2,1,1,2,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,0,0,0
10314,2018,1,125,1,1,4,1,2,4,2,5,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10315,2018,1,13,1,1,4,1,2,4,2,5,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10316,2018,1,51,1,1,4,1,2,4,2,4,2,1,2,1,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10317,2018,1,5,1,1,4,2,2,1,2,3,3,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
10318,2018,1,99,1,1,4,1,2,1,2,3,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
10319,2018,1,121,1,1,4,2,2,4,2,6,2,1,1,1,1,13,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
